session_id,cart,checkout,purchase,view,view_to_cart_time,cart_to_checkout_time,checkout_to_purchase_time
1290,2024-01-18 14:18:00,2024-01-18 14:22:00,,2024-01-18 14:16:00,2.0,4.0,
1291,2024-01-01 10:30:00,2024-01-01 10:31:00,2024-01-01 10:34:00,2024-01-01 10:26:00,4.0,1.0,3.0
1292,2024-01-06 11:24:00,,,2024-01-06 11:20:00,4.0,,
1293,2024-01-10 21:09:00,,,2024-01-10 21:06:00,3.0,,
1294,2024-02-03 21:44:00,2024-02-03 21:48:00,2024-02-03 21:50:00,2024-02-03 21:41:00,3.0,4.0,2.0
1295,,,,2024-01-04 20:08:00,,,
1296,2024-01-04 10:32:00,2024-01-04 10:33:00,2024-01-04 10:37:00,2024-01-04 10:31:00,1.0,1.0,4.0
1297,2024-01-19 23:24:00,2024-01-19 23:27:00,2024-01-19 23:31:00,2024-01-19 23:20:00,4.0,3.0,4.0
1298,2024-02-03 05:36:00,2024-02-03 05:39:00,,2024-02-03 05:34:00,2.0,3.0,
1299,2024-01-21 23:24:00,2024-01-21 23:28:00,2024-01-21 23:32:00,2024-01-21 23:23:00,1.0,4.0,4.0
1300,2024-01-18 16:10:00,2024-01-18 16:12:00,2024-01-18 16:14:00,2024-01-18 16:07:00,3.0,2.0,2.0
1301,,,,2024-01-25 14:44:00,,,
1302,2024-01-17 22:03:00,,,2024-01-17 21:59:00,4.0,,
1303,2024-01-16 08:39:00,2024-01-16 08:40:00,,2024-01-16 08:36:00,3.0,1.0,
1304,2024-02-03 20:53:00,2024-02-03 20:54:00,2024-02-03 20:56:00,2024-02-03 20:52:00,1.0,1.0,2.0
1305,2024-01-23 16:44:00,,,2024-01-23 16:41:00,3.0,,
1306,2024-01-23 03:13:00,2024-01-23 03:17:00,2024-01-23 03:19:00,2024-01-23 03:12:00,1.0,4.0,2.0
1307,,,,2024-01-30 17:38:00,,,
1308,2024-01-22 10:53:00,2024-01-22 10:57:00,2024-01-22 10:59:00,2024-01-22 10:49:00,4.0,4.0,2.0
1309,2024-01-30 02:40:00,2024-01-30 02:41:00,2024-01-30 02:45:00,2024-01-30 02:37:00,3.0,1.0,4.0
1310,,,,2024-01-30 20:49:00,,,
1311,,,,2024-01-31 02:05:00,,,
1312,2024-01-06 21:37:00,2024-01-06 21:38:00,2024-01-06 21:42:00,2024-01-06 21:33:00,4.0,1.0,4.0
1313,,,,2024-02-04 02:56:00,,,
1314,2024-02-02 23:48:00,2024-02-02 23:49:00,2024-02-02 23:53:00,2024-02-02 23:47:00,1.0,1.0,4.0
1315,2024-01-21 18:44:00,,,2024-01-21 18:43:00,1.0,,
1316,2024-01-29 01:51:00,,,2024-01-29 01:48:00,3.0,,
1317,2024-01-12 17:03:00,,,2024-01-12 17:02:00,1.0,,
1318,2024-01-14 04:19:00,,,2024-01-14 04:15:00,4.0,,
1319,2024-01-04 22:53:00,2024-01-04 22:55:00,2024-01-04 22:57:00,2024-01-04 22:51:00,2.0,2.0,2.0
1320,,,,2024-01-23 12:42:00,,,
1321,2024-01-27 05:39:00,2024-01-27 05:40:00,2024-01-27 05:44:00,2024-01-27 05:36:00,3.0,1.0,4.0
1322,,,,2024-01-10 13:22:00,,,
1323,2024-01-02 06:27:00,2024-01-02 06:28:00,2024-01-02 06:31:00,2024-01-02 06:25:00,2.0,1.0,3.0
1324,2024-01-27 00:06:00,2024-01-27 00:09:00,2024-01-27 00:10:00,2024-01-27 00:02:00,4.0,3.0,1.0
1325,2024-02-04 13:27:00,,,2024-02-04 13:25:00,2.0,,
1326,2024-01-12 16:28:00,2024-01-12 16:29:00,2024-01-12 16:33:00,2024-01-12 16:26:00,2.0,1.0,4.0
1327,,,,2024-01-09 17:55:00,,,
1328,,,,2024-01-11 16:17:00,,,
1329,2024-02-02 00:14:00,,,2024-02-02 00:13:00,1.0,,
1330,2024-01-25 02:49:00,,,2024-01-25 02:47:00,2.0,,
1331,2024-01-29 03:53:00,2024-01-29 03:55:00,2024-01-29 03:57:00,2024-01-29 03:52:00,1.0,2.0,2.0
1332,2024-01-21 16:11:00,2024-01-21 16:12:00,2024-01-21 16:15:00,2024-01-21 16:10:00,1.0,1.0,3.0
1333,2024-01-03 04:26:00,2024-01-03 04:27:00,2024-01-03 04:31:00,2024-01-03 04:24:00,2.0,1.0,4.0
1334,2024-02-04 14:19:00,2024-02-04 14:23:00,2024-02-04 14:25:00,2024-02-04 14:17:00,2.0,4.0,2.0
1335,2024-01-17 22:10:00,2024-01-17 22:11:00,,2024-01-17 22:08:00,2.0,1.0,
1336,,,,2024-01-08 19:39:00,,,
1337,,,,2024-01-28 01:00:00,,,
1338,2024-02-04 02:52:00,2024-02-04 02:54:00,2024-02-04 02:55:00,2024-02-04 02:48:00,4.0,2.0,1.0
1339,,,,2024-02-04 08:38:00,,,
1340,2024-01-26 01:39:00,2024-01-26 01:42:00,2024-01-26 01:46:00,2024-01-26 01:37:00,2.0,3.0,4.0
1341,2024-01-24 18:43:00,,,2024-01-24 18:42:00,1.0,,
1342,,,,2024-01-22 23:08:00,,,
1343,2024-01-03 15:51:00,2024-01-03 15:54:00,2024-01-03 15:58:00,2024-01-03 15:50:00,1.0,3.0,4.0
1344,2024-01-17 20:36:00,2024-01-17 20:39:00,,2024-01-17 20:33:00,3.0,3.0,
1345,,,,2024-01-14 16:30:00,,,
1346,2024-01-22 07:50:00,2024-01-22 07:51:00,2024-01-22 07:54:00,2024-01-22 07:49:00,1.0,1.0,3.0
1347,2024-01-04 18:31:00,,,2024-01-04 18:29:00,2.0,,
1348,2024-01-16 15:01:00,2024-01-16 15:03:00,2024-01-16 15:04:00,2024-01-16 14:59:00,2.0,2.0,1.0
1349,,,,2024-01-26 14:13:00,,,
1350,2024-01-04 19:06:00,2024-01-04 19:09:00,2024-01-04 19:13:00,2024-01-04 19:03:00,3.0,3.0,4.0
1351,,,,2024-01-09 13:03:00,,,
1352,2024-01-19 13:57:00,2024-01-19 13:58:00,2024-01-19 14:00:00,2024-01-19 13:54:00,3.0,1.0,2.0
1353,2024-01-20 21:18:00,2024-01-20 21:22:00,,2024-01-20 21:17:00,1.0,4.0,
1354,2024-01-15 03:07:00,2024-01-15 03:11:00,2024-01-15 03:15:00,2024-01-15 03:05:00,2.0,4.0,4.0
1355,2024-01-19 10:28:00,2024-01-19 10:31:00,2024-01-19 10:34:00,2024-01-19 10:24:00,4.0,3.0,3.0
1356,2024-01-26 14:36:00,2024-01-26 14:40:00,2024-01-26 14:41:00,2024-01-26 14:33:00,3.0,4.0,1.0
1357,2024-01-26 06:19:00,2024-01-26 06:21:00,2024-01-26 06:25:00,2024-01-26 06:16:00,3.0,2.0,4.0
1358,,,,2024-01-09 12:33:00,,,
1359,,,,2024-01-14 07:33:00,,,
1360,2024-01-06 23:56:00,2024-01-06 23:57:00,2024-01-06 23:59:00,2024-01-06 23:52:00,4.0,1.0,2.0
1361,2024-01-23 11:46:00,2024-01-23 11:47:00,,2024-01-23 11:45:00,1.0,1.0,
1362,,,,2024-01-31 04:59:00,,,
1363,,,,2024-01-13 15:39:00,,,
1364,2024-01-24 03:48:00,,,2024-01-24 03:46:00,2.0,,
1365,,,,2024-01-03 10:02:00,,,
1366,,,,2024-01-21 00:18:00,,,
1367,2024-01-15 02:40:00,2024-01-15 02:42:00,2024-01-15 02:46:00,2024-01-15 02:37:00,3.0,2.0,4.0
1368,,,,2024-01-22 23:27:00,,,
1369,2024-01-02 14:37:00,2024-01-02 14:39:00,2024-01-02 14:41:00,2024-01-02 14:33:00,4.0,2.0,2.0
1370,,,,2024-02-01 22:47:00,,,
1371,,,,2024-01-10 23:10:00,,,
1372,2024-01-10 01:28:00,2024-01-10 01:31:00,2024-01-10 01:34:00,2024-01-10 01:24:00,4.0,3.0,3.0
1373,2024-01-25 23:12:00,2024-01-25 23:14:00,2024-01-25 23:18:00,2024-01-25 23:11:00,1.0,2.0,4.0
1374,2024-01-22 09:13:00,2024-01-22 09:14:00,,2024-01-22 09:11:00,2.0,1.0,
1375,2024-01-28 00:15:00,2024-01-28 00:19:00,2024-01-28 00:20:00,2024-01-28 00:14:00,1.0,4.0,1.0
1376,,,,2024-01-08 06:45:00,,,
1377,,,,2024-01-29 01:43:00,,,
1378,,,,2024-01-20 23:29:00,,,
1379,2024-01-15 12:46:00,2024-01-15 12:48:00,2024-01-15 12:52:00,2024-01-15 12:44:00,2.0,2.0,4.0
1380,,,,2024-01-18 16:53:00,,,
1381,,,,2024-01-11 08:21:00,,,
1382,,,,2024-01-04 10:20:00,,,
1383,2024-01-12 02:21:00,,,2024-01-12 02:20:00,1.0,,
1384,,,,2024-01-15 07:27:00,,,
1385,2024-01-13 20:15:00,2024-01-13 20:16:00,2024-01-13 20:20:00,2024-01-13 20:12:00,3.0,1.0,4.0
1386,2024-01-16 05:49:00,,,2024-01-16 05:48:00,1.0,,
1387,,,,2024-01-11 10:41:00,,,
1388,2024-02-01 19:22:00,2024-02-01 19:23:00,2024-02-01 19:25:00,2024-02-01 19:18:00,4.0,1.0,2.0
1389,2024-01-12 16:11:00,2024-01-12 16:15:00,2024-01-12 16:19:00,2024-01-12 16:07:00,4.0,4.0,4.0
1390,,,,2024-01-20 10:15:00,,,
1391,,,,2024-01-04 02:41:00,,,
1392,2024-02-04 02:00:00,2024-02-04 02:02:00,2024-02-04 02:04:00,2024-02-04 01:58:00,2.0,2.0,2.0
1393,2024-01-22 01:43:00,,,2024-01-22 01:41:00,2.0,,
1394,,,,2024-02-02 13:53:00,,,
1395,,,,2024-01-28 23:32:00,,,
1396,2024-01-17 00:07:00,,,2024-01-17 00:03:00,4.0,,
1397,,,,2024-01-15 23:44:00,,,
1398,,,,2024-01-25 05:16:00,,,
1399,2024-01-16 07:37:00,2024-01-16 07:40:00,2024-01-16 07:41:00,2024-01-16 07:33:00,4.0,3.0,1.0
1400,2024-02-01 23:24:00,2024-02-01 23:26:00,2024-02-01 23:27:00,2024-02-01 23:23:00,1.0,2.0,1.0
1401,2024-01-22 21:21:00,,,2024-01-22 21:20:00,1.0,,
1402,2024-01-05 00:40:00,,,2024-01-05 00:37:00,3.0,,
1403,,,,2024-01-05 19:37:00,,,
1404,2024-01-10 00:20:00,2024-01-10 00:24:00,2024-01-10 00:25:00,2024-01-10 00:18:00,2.0,4.0,1.0
1405,,,,2024-01-06 20:34:00,,,
1406,2024-01-06 13:56:00,2024-01-06 13:58:00,,2024-01-06 13:53:00,3.0,2.0,
1407,2024-01-03 00:02:00,2024-01-03 00:03:00,,2024-01-03 00:00:00,2.0,1.0,
1408,,,,2024-02-03 23:45:00,,,
1409,2024-01-19 05:33:00,2024-01-19 05:35:00,,2024-01-19 05:31:00,2.0,2.0,
1410,,,,2024-02-03 02:46:00,,,
1411,,,,2024-01-14 04:51:00,,,
1412,,,,2024-01-08 09:49:00,,,
1413,,,,2024-01-21 15:48:00,,,
1414,2024-01-31 18:27:00,2024-01-31 18:30:00,2024-01-31 18:32:00,2024-01-31 18:24:00,3.0,3.0,2.0
1415,2024-01-10 07:50:00,2024-01-10 07:53:00,2024-01-10 07:55:00,2024-01-10 07:47:00,3.0,3.0,2.0
1416,,,,2024-02-04 12:47:00,,,
1417,,,,2024-02-02 22:26:00,,,
1418,,,,2024-02-01 12:38:00,,,
1419,2024-01-24 20:44:00,2024-01-24 20:47:00,2024-01-24 20:48:00,2024-01-24 20:42:00,2.0,3.0,1.0
1420,,,,2024-01-13 10:54:00,,,
1421,2024-01-30 19:16:00,2024-01-30 19:19:00,,2024-01-30 19:15:00,1.0,3.0,
1422,2024-01-09 01:48:00,,,2024-01-09 01:47:00,1.0,,
1423,2024-01-11 13:19:00,2024-01-11 13:20:00,2024-01-11 13:21:00,2024-01-11 13:15:00,4.0,1.0,1.0
1424,2024-01-15 20:25:00,,,2024-01-15 20:21:00,4.0,,
1425,2024-01-19 13:09:00,2024-01-19 13:13:00,2024-01-19 13:17:00,2024-01-19 13:05:00,4.0,4.0,4.0
1426,,,,2024-01-20 00:48:00,,,
1427,,,,2024-01-09 23:07:00,,,
1428,2024-01-02 10:39:00,2024-01-02 10:40:00,2024-01-02 10:43:00,2024-01-02 10:35:00,4.0,1.0,3.0
1429,2024-01-06 00:24:00,,,2024-01-06 00:20:00,4.0,,
1430,2024-01-26 11:47:00,2024-01-26 11:48:00,2024-01-26 11:50:00,2024-01-26 11:43:00,4.0,1.0,2.0
1431,2024-01-08 12:49:00,2024-01-08 12:52:00,2024-01-08 12:54:00,2024-01-08 12:48:00,1.0,3.0,2.0
1432,2024-02-01 09:48:00,2024-02-01 09:50:00,2024-02-01 09:51:00,2024-02-01 09:45:00,3.0,2.0,1.0
1433,2024-01-11 01:18:00,2024-01-11 01:19:00,2024-01-11 01:20:00,2024-01-11 01:17:00,1.0,1.0,1.0
1434,2024-01-14 05:33:00,2024-01-14 05:36:00,2024-01-14 05:40:00,2024-01-14 05:32:00,1.0,3.0,4.0
1435,2024-01-11 20:13:00,2024-01-11 20:15:00,2024-01-11 20:18:00,2024-01-11 20:12:00,1.0,2.0,3.0
1436,2024-01-09 22:55:00,,,2024-01-09 22:53:00,2.0,,
1437,2024-02-01 17:45:00,2024-02-01 17:49:00,2024-02-01 17:53:00,2024-02-01 17:44:00,1.0,4.0,4.0
1438,2024-01-07 21:38:00,,,2024-01-07 21:36:00,2.0,,
1439,2024-01-10 18:28:00,,,2024-01-10 18:25:00,3.0,,
1440,2024-01-31 23:12:00,2024-01-31 23:15:00,,2024-01-31 23:08:00,4.0,3.0,
1441,,,,2024-01-22 10:33:00,,,
1442,2024-01-21 12:25:00,2024-01-21 12:29:00,,2024-01-21 12:22:00,3.0,4.0,
1443,,,,2024-01-30 06:51:00,,,
1444,2024-01-13 19:10:00,2024-01-13 19:11:00,2024-01-13 19:13:00,2024-01-13 19:06:00,4.0,1.0,2.0
1445,2024-01-29 08:15:00,2024-01-29 08:16:00,2024-01-29 08:19:00,2024-01-29 08:14:00,1.0,1.0,3.0
1446,2024-01-11 16:49:00,2024-01-11 16:51:00,2024-01-11 16:53:00,2024-01-11 16:47:00,2.0,2.0,2.0
1447,,,,2024-01-12 15:08:00,,,
1448,2024-01-03 20:22:00,2024-01-03 20:26:00,,2024-01-03 20:21:00,1.0,4.0,
1449,2024-01-12 14:49:00,2024-01-12 14:53:00,2024-01-12 14:56:00,2024-01-12 14:46:00,3.0,4.0,3.0
1450,2024-01-01 05:03:00,2024-01-01 05:06:00,2024-01-01 05:08:00,2024-01-01 05:00:00,3.0,3.0,2.0
1451,,,,2024-01-21 14:17:00,,,
1452,2024-02-04 10:21:00,2024-02-04 10:22:00,2024-02-04 10:26:00,2024-02-04 10:17:00,4.0,1.0,4.0
1453,2024-01-24 12:53:00,2024-01-24 12:56:00,2024-01-24 12:59:00,2024-01-24 12:49:00,4.0,3.0,3.0
1454,,,,2024-01-25 21:47:00,,,
1455,2024-01-02 03:44:00,,,2024-01-02 03:42:00,2.0,,
1456,2024-01-23 05:01:00,2024-01-23 05:04:00,2024-01-23 05:06:00,2024-01-23 04:58:00,3.0,3.0,2.0
1457,2024-02-04 06:48:00,,,2024-02-04 06:44:00,4.0,,
1458,2024-01-20 00:12:00,2024-01-20 00:15:00,,2024-01-20 00:08:00,4.0,3.0,
1459,2024-01-26 17:23:00,2024-01-26 17:27:00,2024-01-26 17:30:00,2024-01-26 17:22:00,1.0,4.0,3.0
1460,,,,2024-01-25 16:46:00,,,
1461,,,,2024-01-04 15:15:00,,,
1462,2024-01-12 13:38:00,2024-01-12 13:42:00,2024-01-12 13:43:00,2024-01-12 13:36:00,2.0,4.0,1.0
1463,2024-01-26 02:35:00,2024-01-26 02:36:00,2024-01-26 02:40:00,2024-01-26 02:33:00,2.0,1.0,4.0
1464,2024-01-04 03:55:00,2024-01-04 03:58:00,2024-01-04 04:02:00,2024-01-04 03:52:00,3.0,3.0,4.0
1465,2024-02-03 23:14:00,2024-02-03 23:15:00,,2024-02-03 23:12:00,2.0,1.0,
1466,2024-01-25 02:58:00,,,2024-01-25 02:55:00,3.0,,
1467,2024-01-02 22:59:00,,,2024-01-02 22:57:00,2.0,,
1468,,,,2024-02-02 04:43:00,,,
1469,,,,2024-01-27 15:17:00,,,
1470,,,,2024-02-01 23:25:00,,,
1471,2024-01-26 16:16:00,2024-01-26 16:19:00,2024-01-26 16:22:00,2024-01-26 16:12:00,4.0,3.0,3.0
1472,2024-01-26 08:33:00,2024-01-26 08:34:00,2024-01-26 08:38:00,2024-01-26 08:31:00,2.0,1.0,4.0
1473,,,,2024-01-08 20:51:00,,,
1474,,,,2024-01-05 19:34:00,,,
1475,2024-01-08 07:08:00,2024-01-08 07:11:00,2024-01-08 07:12:00,2024-01-08 07:07:00,1.0,3.0,1.0
1476,,,,2024-01-10 03:03:00,,,
1477,,,,2024-01-31 08:00:00,,,
1478,,,,2024-01-16 11:43:00,,,
1479,2024-01-09 16:28:00,,,2024-01-09 16:24:00,4.0,,
1480,,,,2024-01-29 23:57:00,,,
1481,2024-01-25 04:04:00,2024-01-25 04:05:00,,2024-01-25 04:02:00,2.0,1.0,
1482,,,,2024-01-02 00:40:00,,,
1483,2024-01-02 20:29:00,2024-01-02 20:30:00,2024-01-02 20:33:00,2024-01-02 20:28:00,1.0,1.0,3.0
1484,2024-01-21 05:58:00,2024-01-21 05:59:00,2024-01-21 06:01:00,2024-01-21 05:56:00,2.0,1.0,2.0
1485,2024-01-03 01:08:00,2024-01-03 01:10:00,2024-01-03 01:13:00,2024-01-03 01:05:00,3.0,2.0,3.0
1486,2024-01-29 10:58:00,,,2024-01-29 10:57:00,1.0,,
1487,2024-01-31 22:53:00,2024-01-31 22:56:00,2024-01-31 22:57:00,2024-01-31 22:52:00,1.0,3.0,1.0
1488,,,,2024-02-01 09:10:00,,,
1489,,,,2024-01-26 10:50:00,,,
1490,,,,2024-01-16 02:04:00,,,
1491,2024-01-04 13:48:00,2024-01-04 13:50:00,,2024-01-04 13:45:00,3.0,2.0,
1492,2024-01-29 22:55:00,2024-01-29 22:58:00,2024-01-29 23:00:00,2024-01-29 22:51:00,4.0,3.0,2.0
1493,2024-01-03 15:49:00,2024-01-03 15:53:00,2024-01-03 15:54:00,2024-01-03 15:46:00,3.0,4.0,1.0
1494,,,,2024-01-09 00:22:00,,,
1495,,,,2024-01-12 07:49:00,,,
1496,2024-01-11 06:59:00,2024-01-11 07:03:00,2024-01-11 07:06:00,2024-01-11 06:55:00,4.0,4.0,3.0
1497,2024-01-15 21:10:00,2024-01-15 21:13:00,2024-01-15 21:17:00,2024-01-15 21:09:00,1.0,3.0,4.0
1498,,,,2024-01-28 21:38:00,,,
1499,2024-01-07 21:29:00,,,2024-01-07 21:28:00,1.0,,
1500,2024-01-22 04:36:00,2024-01-22 04:37:00,2024-01-22 04:39:00,2024-01-22 04:33:00,3.0,1.0,2.0
1501,2024-02-03 00:02:00,2024-02-03 00:03:00,2024-02-03 00:06:00,2024-02-02 23:59:00,3.0,1.0,3.0
1502,2024-02-02 23:07:00,2024-02-02 23:09:00,2024-02-02 23:10:00,2024-02-02 23:04:00,3.0,2.0,1.0
1503,2024-01-17 23:54:00,2024-01-17 23:56:00,2024-01-17 23:58:00,2024-01-17 23:52:00,2.0,2.0,2.0
1504,,,,2024-01-08 08:07:00,,,
1505,,,,2024-01-04 20:08:00,,,
1506,,,,2024-01-28 02:20:00,,,
1507,,,,2024-01-05 20:02:00,,,
1508,,,,2024-01-21 19:56:00,,,
1509,2024-01-17 21:12:00,,,2024-01-17 21:09:00,3.0,,
1510,2024-01-24 02:28:00,2024-01-24 02:32:00,2024-01-24 02:35:00,2024-01-24 02:27:00,1.0,4.0,3.0
1511,,,,2024-02-04 13:40:00,,,
1512,2024-01-08 10:23:00,2024-01-08 10:26:00,,2024-01-08 10:20:00,3.0,3.0,
1513,,,,2024-01-11 14:32:00,,,
1514,2024-01-31 20:38:00,2024-01-31 20:40:00,2024-01-31 20:42:00,2024-01-31 20:35:00,3.0,2.0,2.0
1515,2024-01-15 08:46:00,2024-01-15 08:47:00,2024-01-15 08:51:00,2024-01-15 08:44:00,2.0,1.0,4.0
1516,2024-01-01 14:26:00,2024-01-01 14:28:00,2024-01-01 14:30:00,2024-01-01 14:24:00,2.0,2.0,2.0
1517,,,,2024-01-05 15:12:00,,,
1518,,,,2024-02-02 10:47:00,,,
1519,2024-01-23 18:19:00,,,2024-01-23 18:16:00,3.0,,
1520,2024-01-21 05:32:00,2024-01-21 05:36:00,2024-01-21 05:39:00,2024-01-21 05:28:00,4.0,4.0,3.0
1521,2024-01-08 18:43:00,2024-01-08 18:44:00,2024-01-08 18:45:00,2024-01-08 18:40:00,3.0,1.0,1.0
1522,2024-01-02 06:36:00,,,2024-01-02 06:32:00,4.0,,
1523,2024-01-10 11:47:00,2024-01-10 11:49:00,2024-01-10 11:52:00,2024-01-10 11:44:00,3.0,2.0,3.0
1524,2024-01-25 11:48:00,,,2024-01-25 11:46:00,2.0,,
1525,2024-01-13 16:10:00,2024-01-13 16:14:00,,2024-01-13 16:07:00,3.0,4.0,
1526,2024-01-05 16:28:00,2024-01-05 16:29:00,,2024-01-05 16:24:00,4.0,1.0,
1527,2024-01-25 02:49:00,,,2024-01-25 02:46:00,3.0,,
1528,,,,2024-01-14 14:40:00,,,
1529,2024-01-15 04:51:00,2024-01-15 04:52:00,,2024-01-15 04:48:00,3.0,1.0,
1530,2024-01-19 07:58:00,,,2024-01-19 07:54:00,4.0,,
1531,2024-01-01 22:46:00,,,2024-01-01 22:42:00,4.0,,
1532,,,,2024-01-24 17:33:00,,,
1533,2024-01-14 16:05:00,2024-01-14 16:08:00,2024-01-14 16:09:00,2024-01-14 16:02:00,3.0,3.0,1.0
1534,2024-01-21 17:21:00,2024-01-21 17:25:00,2024-01-21 17:29:00,2024-01-21 17:19:00,2.0,4.0,4.0
1535,2024-01-02 17:55:00,2024-01-02 17:58:00,2024-01-02 18:00:00,2024-01-02 17:53:00,2.0,3.0,2.0
1536,,,,2024-01-31 23:21:00,,,
1537,2024-01-23 14:03:00,,,2024-01-23 13:59:00,4.0,,
1538,2024-01-11 07:40:00,,,2024-01-11 07:38:00,2.0,,
1539,2024-01-09 00:57:00,2024-01-09 01:01:00,2024-01-09 01:03:00,2024-01-09 00:54:00,3.0,4.0,2.0
1540,2024-02-04 01:07:00,2024-02-04 01:09:00,,2024-02-04 01:03:00,4.0,2.0,
1541,,,,2024-02-02 08:20:00,,,
1542,,,,2024-01-27 02:50:00,,,
1543,2024-01-29 06:38:00,2024-01-29 06:39:00,2024-01-29 06:40:00,2024-01-29 06:36:00,2.0,1.0,1.0
1544,,,,2024-01-11 15:50:00,,,
1545,2024-01-01 21:19:00,2024-01-01 21:21:00,2024-01-01 21:25:00,2024-01-01 21:18:00,1.0,2.0,4.0
1546,2024-01-11 21:22:00,2024-01-11 21:26:00,2024-01-11 21:30:00,2024-01-11 21:21:00,1.0,4.0,4.0
1547,,,,2024-01-06 09:33:00,,,
1548,,,,2024-01-04 02:47:00,,,
1549,,,,2024-01-14 07:53:00,,,
1550,,,,2024-01-14 05:56:00,,,
1551,2024-01-06 23:53:00,2024-01-06 23:55:00,2024-01-06 23:58:00,2024-01-06 23:52:00,1.0,2.0,3.0
1552,,,,2024-01-28 05:08:00,,,
1553,2024-01-27 11:56:00,2024-01-27 12:00:00,2024-01-27 12:04:00,2024-01-27 11:54:00,2.0,4.0,4.0
1554,2024-01-14 15:58:00,,,2024-01-14 15:57:00,1.0,,
1555,,,,2024-01-06 23:40:00,,,
1556,2024-01-26 05:24:00,,,2024-01-26 05:21:00,3.0,,
1557,2024-01-15 06:54:00,2024-01-15 06:58:00,2024-01-15 07:00:00,2024-01-15 06:53:00,1.0,4.0,2.0
1558,2024-02-01 00:56:00,2024-02-01 00:59:00,,2024-02-01 00:53:00,3.0,3.0,
1559,,,,2024-01-03 06:24:00,,,
1560,,,,2024-01-18 00:37:00,,,
1561,,,,2024-01-14 12:29:00,,,
1562,,,,2024-01-07 01:55:00,,,
1563,2024-01-02 12:31:00,2024-01-02 12:34:00,2024-01-02 12:37:00,2024-01-02 12:27:00,4.0,3.0,3.0
1564,2024-01-19 12:21:00,,,2024-01-19 12:17:00,4.0,,
1565,,,,2024-01-23 11:46:00,,,
1566,2024-01-31 15:50:00,2024-01-31 15:54:00,2024-01-31 15:56:00,2024-01-31 15:46:00,4.0,4.0,2.0
1567,2024-01-29 06:24:00,2024-01-29 06:25:00,2024-01-29 06:28:00,2024-01-29 06:22:00,2.0,1.0,3.0
1568,,,,2024-01-15 04:47:00,,,
1569,2024-02-01 21:43:00,2024-02-01 21:44:00,2024-02-01 21:46:00,2024-02-01 21:42:00,1.0,1.0,2.0
1570,,,,2024-02-02 02:37:00,,,
1571,,,,2024-01-26 10:20:00,,,
1572,2024-01-11 10:26:00,,,2024-01-11 10:22:00,4.0,,
1573,2024-01-07 01:14:00,2024-01-07 01:15:00,2024-01-07 01:19:00,2024-01-07 01:11:00,3.0,1.0,4.0
1574,,,,2024-01-23 07:05:00,,,
1575,,,,2024-01-27 05:50:00,,,
1576,,,,2024-01-12 13:56:00,,,
1577,,,,2024-01-07 13:25:00,,,
1578,2024-01-14 19:32:00,2024-01-14 19:33:00,2024-01-14 19:34:00,2024-01-14 19:29:00,3.0,1.0,1.0
1579,2024-01-14 00:54:00,2024-01-14 00:56:00,2024-01-14 00:59:00,2024-01-14 00:52:00,2.0,2.0,3.0
1580,,,,2024-01-26 05:54:00,,,
1581,,,,2024-02-02 03:37:00,,,
1582,,,,2024-01-05 22:05:00,,,
1583,,,,2024-01-03 20:53:00,,,
1584,,,,2024-01-27 04:51:00,,,
1585,,,,2024-01-03 22:21:00,,,
1586,,,,2024-01-02 16:38:00,,,
1587,,,,2024-01-12 16:01:00,,,
1588,2024-01-27 16:47:00,,,2024-01-27 16:44:00,3.0,,
1589,,,,2024-02-01 19:50:00,,,
1590,,,,2024-01-12 07:08:00,,,
1591,,,,2024-01-17 17:11:00,,,
1592,2024-01-17 23:42:00,,,2024-01-17 23:38:00,4.0,,
1593,,,,2024-01-26 00:28:00,,,
1594,2024-01-04 03:13:00,,,2024-01-04 03:09:00,4.0,,
1595,2024-01-23 13:08:00,2024-01-23 13:11:00,,2024-01-23 13:05:00,3.0,3.0,
1596,2024-02-01 13:44:00,,,2024-02-01 13:40:00,4.0,,
1597,,,,2024-01-08 19:08:00,,,
1598,2024-02-04 10:06:00,2024-02-04 10:07:00,2024-02-04 10:09:00,2024-02-04 10:03:00,3.0,1.0,2.0
1599,2024-01-11 07:30:00,2024-01-11 07:31:00,2024-01-11 07:35:00,2024-01-11 07:29:00,1.0,1.0,4.0
1600,,,,2024-01-05 00:35:00,,,
1601,2024-01-20 08:26:00,2024-01-20 08:28:00,2024-01-20 08:30:00,2024-01-20 08:23:00,3.0,2.0,2.0
1602,2024-02-01 01:16:00,,,2024-02-01 01:12:00,4.0,,
1603,2024-01-04 21:21:00,,,2024-01-04 21:17:00,4.0,,
1604,2024-01-17 09:43:00,2024-01-17 09:47:00,,2024-01-17 09:40:00,3.0,4.0,
1605,,,,2024-01-17 08:48:00,,,
1606,,,,2024-01-14 05:39:00,,,
1607,2024-01-23 07:41:00,2024-01-23 07:45:00,2024-01-23 07:47:00,2024-01-23 07:37:00,4.0,4.0,2.0
1608,2024-01-31 23:20:00,,,2024-01-31 23:16:00,4.0,,
1609,2024-01-29 06:11:00,2024-01-29 06:12:00,,2024-01-29 06:09:00,2.0,1.0,
1610,,,,2024-01-14 09:42:00,,,
1611,2024-01-07 00:15:00,2024-01-07 00:17:00,2024-01-07 00:18:00,2024-01-07 00:14:00,1.0,2.0,1.0
1612,2024-01-14 06:35:00,,,2024-01-14 06:33:00,2.0,,
